epoch,loss
1,0.006551993907491207
2,0.0029583558564662666
3,0.0026129465271799786
4,0.0025366201883365337
5,0.002502948462116339
6,0.002483089849271852
7,0.0024589125133688797
8,0.0024425063284930996
9,0.002430669322480088
10,0.0024197200499891836
11,0.0024091494711809087
12,0.002400463729974149
13,0.0023945349490727343
14,0.002385095819858286
15,0.002378123394800755
16,0.0023717264449188147
17,0.0023676929724476565
18,0.0023636100590443405
19,0.0023556167601912624
20,0.0023532997508047392
21,0.002347812497490526
22,0.0023441490713659377
23,0.002341322882798836
24,0.002337312926222687
25,0.002331087010248047
26,0.0023303000702132063
27,0.0023262648614864236
28,0.002322438761474007
29,0.00232051992136866
30,0.002317730375342881
31,0.0023155417367744513
32,0.002313970218060057
33,0.00231109504454562
34,0.0023094105977586486
35,0.0023081121496413178
36,0.0023048606129837178
37,0.002305010605938113
38,0.0023016724908186117
39,0.002301507886699246
40,0.0022995772621477654
41,0.0022996090631812924
42,0.0022973858325889863
43,0.002296437352152584
44,0.002294379486696428
45,0.0022934249857121418
46,0.002292691964431025
47,0.002291148451193834
48,0.00229163468419991
49,0.002289943404637439
50,0.002289853759033753
51,0.002288039143541423
52,0.0022867948240826805
53,0.002286986616687835
54,0.002286105296429237
55,0.0022849113243641546
56,0.0022844419339159623
57,0.002283857430895919
58,0.0022837327289468873
59,0.002283580026582188
60,0.0022832012322643188
61,0.002282766404661738
62,0.002280469532595123
63,0.002280494098758797
64,0.002280851741960925
65,0.0022800556927993227
66,0.002279880161419787
67,0.0022787340166990446
68,0.0022790083239483828
69,0.002278554710009328
70,0.0022783491661048033
71,0.002277435587190301
72,0.0022774963083503114
73,0.0022772250764305367
74,0.0022777589515882934
75,0.002277029742983401
76,0.002277520066901298
77,0.002275723745287789
78,0.0022763026687090317
79,0.0022751290630727834
80,0.0022758131727988323
81,0.0022761370143210015
82,0.0022750043855382183
83,0.002276078308694293
84,0.002276260837646978
85,0.0022749743689937743
86,0.002275280437379828
87,0.0022748102434872724
88,0.002275188758676333
89,0.002274509132428862
90,0.002274535917927085
91,0.0022746710517012594
92,0.0022739665576821323
93,0.0022738302127122308
94,0.002273904959983228
95,0.0022738288198966925
96,0.002273101496862729
97,0.0022742768112138925
98,0.0022732179491039926
99,0.0022734873112329208
100,0.0022735547628956357
101,0.0022726387094856356
102,0.0022731097697940134
103,0.002273452773843856
104,0.002272035919285863
105,0.002273274207478175
106,0.0022735332375239878
107,0.0022739451171656416
108,0.0022733951557029866
109,0.0022723749809948454
110,0.0022727160524312513
111,0.002272849025525143
112,0.0022717199697399803
113,0.0022725686075134905
114,0.0022725382984420547
115,0.0022725150354749634
116,0.0022722621434344372
117,0.002272609817941942
118,0.0022721175852295993
119,0.002272523677749488
120,0.002272723074716604
