epoch,loss
1,0.006541473442502082
2,0.0025788626343253773
3,0.0025184986255890186
4,0.0024908912417723754
5,0.0024836607545826368
6,0.0024630465638309585
7,0.002454581114753094
8,0.002443827080325255
9,0.002432599338695111
10,0.002424895722804542
11,0.0024146466610252488
12,0.002406920526702236
13,0.0023912316643598984
14,0.00238036061011455
15,0.0023678815516214808
16,0.00235566372002379
17,0.002341966826250623
18,0.0023308555919275414
19,0.002319619470852131
20,0.0023104828216018716
21,0.0023004366164628993
22,0.0022922868832054425
23,0.002286036726312565
24,0.002278321917718175
25,0.002270237140709645
26,0.0022654273619926554
27,0.002261268469756463
28,0.0022543398631374354
29,0.0022492249752052236
30,0.002245967495445846
31,0.0022419442450842195
32,0.0022389277203874905
33,0.0022350327714041867
34,0.00223145695949618
35,0.0022281701952130825
36,0.002225273995620323
37,0.002223858078962558
38,0.0022210388057653675
39,0.0022180995339931716
40,0.00221595387641872
