epoch,loss
1,0.012372158416856528
2,0.002689142626307695
3,0.002603332726898201
4,0.00257371575988429
5,0.0025538350101155433
6,0.002537369982802721
7,0.002526203709770032
8,0.0025117761913098662
9,0.0024963701297195575
10,0.0024910471766836978
11,0.002480412181347723
12,0.0024727279304876887
13,0.002470648304000735
14,0.002457498748729582
15,0.0024521877464261906
16,0.0024461332142002917
17,0.0024431767708817235
18,0.002435267448414574
19,0.0024328080437365264
20,0.0024274669126416928
21,0.0024239571248193073
22,0.0024202057018118633
23,0.0024164613025784588
24,0.0024102042420812504
25,0.0024071783893277196
26,0.002402670219537023
27,0.0023994169347143026
28,0.002396935331331485
29,0.0023932363834980007
30,0.0023878171089905626
31,0.0023867773063911977
32,0.0023822207834519197
33,0.00237971987671164
34,0.0023768923277823766
35,0.002373477483056295
36,0.0023716621509100528
37,0.0023681873310050067
38,0.002363848306573308
39,0.002362127077903913
40,0.0023596160939437292
41,0.002358407875888593
42,0.002353464583139819
43,0.0023509494062927566
44,0.0023485687701269757
45,0.0023462612807448203
46,0.002343887688003747
47,0.00234151731663243
48,0.0023387238546155507
49,0.0023369064027279176
50,0.0023353773635476256
51,0.002333485870175492
52,0.0023331153785626467
53,0.0023317206390452145
54,0.0023292285430988255
55,0.00232738121743183
56,0.002325802023493973
57,0.0023269986686453967
58,0.0023243289623681045
59,0.0023229483406647772
60,0.0023219238283693827
61,0.002321289800455236
62,0.002319930605870217
63,0.0023185899755095735
64,0.0023182017141845923
65,0.0023173114350077497
66,0.0023166534279192063
67,0.0023152283272262937
68,0.0023142450951787706
69,0.002314299399651292
70,0.002312888660917149
