epoch,loss
1,0.013044951168898864
2,0.005109767269347902
3,0.00315391890215747
4,0.0026271420267775006
5,0.0026105269742057757
6,0.0025715274183089128
7,0.002561185874736837
8,0.0025415986027840115
9,0.0025303060031981895
10,0.0025256710407464667
11,0.002515047020159776
12,0.002508273250256639
13,0.00250188967429192
14,0.002498889054782698
15,0.0024936966037692127
16,0.0024886132415045826
17,0.0024862593479628397
18,0.002484128138620902
19,0.0024770877925176507
20,0.0024740562529798568
21,0.002467200792718517
22,0.002466494248033075
23,0.002463497966408844
24,0.0024608769474903603
25,0.0024586154106001623
26,0.002455214656742952
27,0.002451946143545639
28,0.0024506349250247887
29,0.0024480424698411257
30,0.0024473136910201643
31,0.0024469008395636496
32,0.0024432924254845037
33,0.0024405650068324565
34,0.002437844859374225
35,0.0024367702410013304
36,0.0024358685285596135
37,0.0024332024841545543
38,0.002434058197210674
39,0.002433365194068607
40,0.002433325440766971
41,0.0024322434941835493
42,0.0024294844586485544
43,0.0024292224623939343
44,0.002429728100137056
45,0.002428511589946573
46,0.002427569489427092
47,0.0024264995812598015
48,0.0024268299584155498
49,0.0024259173402996245
50,0.0024242517221278377
51,0.002424515103010218
52,0.00242413930184639
53,0.002424473526811375
54,0.002422888269600318
55,0.002421906788844158
56,0.002421552105896089
57,0.002420718598988174
58,0.0024214255965321952
59,0.0024205309706871085
60,0.002420678258994999
61,0.0024191023553531057
62,0.002420109775437809
63,0.002419632232939715
64,0.00241824609535339
65,0.0024190441810387803
66,0.0024184640909335514
67,0.002416970991038853
68,0.002418811511024452
69,0.0024178888286401985
70,0.0024179183689536777
71,0.0024176237944220588
72,0.002416698972050272
73,0.002415924018327518
74,0.0024163080413606673
75,0.002417254156571196
76,0.0024155092817466813
77,0.002415058267799437
78,0.002415999610279508
79,0.0024160194108584217
80,0.00241536137265632
81,0.002415335298452736
82,0.002415101640843465
83,0.0024153315657190026
84,0.002414432707685701
85,0.002413723165082419
86,0.002414115501688007
87,0.002413914875958658
88,0.00241402308012971
89,0.002413734992253868
90,0.0024136983135374514
91,0.0024141966412320275
92,0.0024134099087201517
93,0.0024144850119583957
94,0.0024136350349620783
95,0.002412805909706551
96,0.0024136716660405114
97,0.002412939079009387
98,0.0024138317116514764
99,0.0024128087910602006
100,0.0024128989547269556
101,0.0024125447511360943
102,0.002414337242060267
103,0.002413109904798248
104,0.002413776498931029
105,0.002413904657611228
106,0.0024126078399038776
107,0.0024131211530193306
108,0.0024136996386177325
109,0.0024131815332700222
110,0.002413497465547136
111,0.0024127980154972344
112,0.002411934379053533
113,0.0024131392250837914
114,0.002412447870215949
