epoch,loss
1,0.011022042623117461
2,0.009624108421137784
3,0.003621543437196031
4,0.0034554436276574463
5,0.003429680338361189
6,0.0034130811630208964
7,0.0033982516463335914
8,0.003381765033213764
9,0.003372301133715989
10,0.00335623811744511
11,0.0033395687149157145
12,0.003327828303967994
13,0.0033074639189716666
14,0.00329090509111132
15,0.0032770229375850284
16,0.003259924003483176
17,0.0032484433036482274
18,0.003233660215149042
19,0.0032190337523303196
20,0.003212506591621846
21,0.003200672006339397
22,0.003189897194793132
23,0.0031858045652196506
24,0.003178413213282509
25,0.0031729734024409533
26,0.003164241024798291
27,0.0031624820314422823
28,0.003153827913645929
29,0.0031510943079740288
30,0.003147759319370063
31,0.0031412937672438144
32,0.0031403891170356884
33,0.003135862931181925
34,0.003132319771574473
35,0.0031314368876053577
36,0.0031284146004619214
37,0.0031265466107098447
38,0.003123121461828054
39,0.0031202973690514363
40,0.0031190049315112157
41,0.0031151752519735297
42,0.0031153038839773248
43,0.003113579833614911
44,0.003111811226572882
45,0.003109942701891284
46,0.003107616564742172
47,0.003106465286849947
48,0.003106615136160622
49,0.003103708267025411
50,0.0031033235342734595
51,0.003100114146778414
52,0.0031007025556213396
53,0.0030996541678696937
54,0.003097988294556103
55,0.003096311237699974
56,0.0030954153061280134
57,0.0030956081824820496
58,0.0030946027111680373
59,0.0030950288641637745
60,0.0030920038141860787
61,0.0030906142147647613
62,0.0030916430816853983
63,0.003091127524999705
64,0.0030887966465517184
65,0.0030874303774163364
66,0.003088617833734622
67,0.0030877127136942177
68,0.0030852879042441044
69,0.003086238462160331
70,0.0030852499863660765
71,0.0030844115189759876
72,0.003084111380762041
73,0.0030825589651656614
74,0.003082929371682759
75,0.0030819172067484287
76,0.0030821519321389615
77,0.003080697968302465
78,0.0030793778492395197
79,0.003079148278746251
80,0.0030791691377203643
81,0.00307887238761683
82,0.0030788882711207492
83,0.0030787885723836954
84,0.0030765764883606767
85,0.0030754694509720973
86,0.003077616776570306
87,0.003075527396381988
88,0.0030753750756105274
89,0.003074715975183405
90,0.003073868964115302
91,0.003073629455939436
92,0.003073912583215857
93,0.0030742912703406447
94,0.0030738925892753637
95,0.0030719208517972847
96,0.0030714784393126356
97,0.003072476518290953
98,0.0030721939373397943
99,0.0030707444705757874
100,0.0030714037039532294
